Name,Gender,Age,City,State,Country,Join_Date,Income,Income_Group,Education,Marital_Status,Number_of_Children,Churn_Flag,customer_id
Brian Watson,Female,30,Lake Chelseastad,Alaska,USA,1/4/2025,45294.05,Lower-Middle,High School,Married,1,0,27794
Dawn Craig,Female,25,New Danieltown,Missouri,USA,8/16/2024,75283.63,Middle,Associate Degree,Married,1,1,27795
Erin Bailey,Male,29,Thomasshire,Pennsylvania,USA,2/6/2024,35527.35,Lower-Middle,Bachelor's,Married,1,0,27796
Lori Vincent,Male,29,Port Jodihaven,Delaware,USA,4/3/2023,88048.63,Middle,Associate Degree,Single,1,0,27797
Michelle Lee,Female,37,South Donaldview,North Carolina,USA,1/18/2022,66776.83,Middle,PhD,Single,0,1,27798
Logan Gibson,Female,59,Lake Benjamin,Utah,USA,7/28/2024,46327.66,Lower-Middle,Bachelor's,Married,0,1,27799
Phillip White,Male,24,Port Leslieshire,Oregon,USA,7/16/2024,49642.45,Lower-Middle,Bachelor's,Single,0,0,27800
David Lewis,Male,29,East Jodi,Kentucky,USA,6/16/2024,77160.26,Middle,High School,Widowed,2,0,27801
Karen Mcmahon,Male,37,Stevenville,Idaho,USA,2/20/2023,39865.17,Lower-Middle,Bachelor's,Single,0,0,27802
Jason Thompson,Female,46,Port Cherylhaven,New Jersey,USA,7/29/2024,60743.31,Middle,Bachelor's,Married,1,1,27803
William Morgan,Female,55,Michaeltown,Georgia,USA,6/29/2021,59533.62,Lower-Middle,Bachelor's,Married,2,0,27804
William Carter,Female,66,Jenniferland,Arkansas,USA,7/1/2023,59133.38,Lower-Middle,Associate Degree,Single,3,0,27805
Kelly Jones,Male,41,Chadburgh,California,USA,1/13/2025,68178.43,Middle,Bachelor's,Single,3,0,27806
Jenna Thornton,Male,27,Davidside,North Dakota,USA,1/6/2024,69669.99,Middle,Master's,Single,1,1,27807
Amy Porter,Female,33,Shortchester,South Dakota,USA,3/19/2021,66196.82,Middle,High School,Widowed,0,0,27808
Sara Smith,Female,36,New Teresa,Vermont,USA,10/13/2023,76812.89,Middle,High School,Married,0,0,27809
Ryan Crawford,Male,57,Myershaven,Oklahoma,USA,4/1/2024,63863.95,Middle,High School,Married,1,0,27810
Amy Holder,Female,52,North Anthonyside,Connecticut,USA,10/22/2023,52475.97,Lower-Middle,Associate Degree,Married,2,1,27811
Renee Sanchez,Male,33,North Heather,New Mexico,USA,6/28/2020,43030.79,Lower-Middle,Master's,Single,1,0,27812
Nicole Ward,Male,60,Bassbury,Oklahoma,USA,8/5/2023,60927.55,Middle,Associate Degree,Married,4,0,27813
Mr. Mark Mendez,Male,61,Port Judyberg,Oregon,USA,10/27/2020,65849.16,Middle,Master's,Widowed,1,1,27814
Erik Martin,Female,63,Lake Josephburgh,Virginia,USA,9/13/2021,33489.86,Lower-Middle,Bachelor's,Married,2,0,27815
Anthony Carlson,Female,36,North Tiffany,North Carolina,USA,12/9/2021,66651.37,Middle,High School,Married,1,0,27816
Teresa Thomas,Male,29,South Kurt,Utah,USA,2/4/2022,46923.99,Lower-Middle,High School,Single,2,0,27817
Alexander Pierce,Male,27,West Ryan,Wyoming,USA,6/30/2023,46484.46,Lower-Middle,Bachelor's,Married,3,0,27818
Thomas Owens,Female,41,Johnhaven,Maryland,USA,8/1/2024,62258.12,Middle,High School,Married,2,0,27819
Charles Welch,Male,42,Josephville,Arizona,USA,1/27/2025,28511.51,Low,Master's,Married,1,0,27820
Alexander Barber,Female,62,Johnsonstad,Arkansas,USA,11/6/2023,81705.7,Middle,Master's,Single,1,0,27821
Richard Oneill,Female,36,Keithview,South Dakota,USA,12/5/2022,73674.73,Middle,Master's,Single,1,0,27822
Cheryl Cochran,Female,49,South Meganbury,Idaho,USA,7/3/2020,42159.75,Lower-Middle,High School,Single,1,1,27823
Marilyn Henderson,Male,57,Karenchester,Wisconsin,USA,5/25/2021,57171.72,Lower-Middle,High School,Married,2,0,27824
Kelly Mckay,Male,36,West Zachary,Indiana,USA,8/12/2022,62290.24,Middle,Associate Degree,Married,0,0,27825
Tim Williams,Male,36,Emilyhaven,Virginia,USA,6/2/2021,48768.47,Lower-Middle,High School,Single,0,0,27826
Jillian Leonard MD,Male,51,Taylorhaven,Colorado,USA,9/17/2022,52542.65,Lower-Middle,Associate Degree,Divorced,5,0,27827
Donna Whitaker,Female,53,Jasonshire,Hawaii,USA,4/8/2021,58160.13,Lower-Middle,High School,Married,1,0,27828
Courtney Chase,Male,71,Lake Adam,Nebraska,USA,5/10/2023,59829.93,Lower-Middle,High School,Single,1,0,27829
Alexis Harvey,Female,60,Rasmussenton,Oklahoma,USA,3/8/2024,58009.09,Lower-Middle,Associate Degree,Married,1,0,27830
Jonathan Price,Male,59,Stephensville,Alaska,USA,9/10/2022,60846.19,Middle,Master's,Married,1,0,27831
Sara Fields,Male,52,Boydhaven,California,USA,10/30/2024,65621.12,Middle,Master's,Widowed,3,1,27832
Jason Jones,Male,28,North Robert,Kentucky,USA,6/19/2024,54962.89,Lower-Middle,Bachelor's,Divorced,2,1,27833
Alexandra Barnes,Male,58,Lake Kristen,Maine,USA,10/30/2020,66499.34,Middle,Bachelor's,Married,2,0,27834
April Oneill,Male,68,Port Seanfort,Washington,USA,4/28/2021,77541.92,Middle,Associate Degree,Single,4,1,27835
Chase Smith,Female,40,West Samantha,Missouri,USA,2/14/2024,66781.78,Middle,High School,Married,1,0,27836
Stephen Navarro,Male,37,South Lindaport,New York,USA,5/24/2023,86118.54,Middle,High School,Married,2,0,27837
Alan Ball,Male,45,North Michaelborough,Utah,USA,12/4/2024,38961.82,Lower-Middle,Associate Degree,Married,1,0,27838
Craig Oneill,Male,70,East Clintonport,Colorado,USA,3/11/2023,51255.85,Lower-Middle,Bachelor's,Married,0,0,27839
Victor Davis,Male,24,Parkerfort,Montana,USA,2/11/2023,65456.86,Middle,Associate Degree,Single,0,0,27840
John Clark,Male,53,Collinsburgh,West Virginia,USA,12/4/2020,63638.34,Middle,Bachelor's,Single,3,0,27841
Arthur Fox,Female,58,East Steven,New Jersey,USA,4/14/2023,54208.01,Lower-Middle,Bachelor's,Widowed,2,1,27842
Jason Gardner,Male,57,New Lindseybury,Massachusetts,USA,7/14/2024,69191.1,Middle,Bachelor's,Married,1,1,27843
Russell Andrews,Female,47,Fletcherburgh,Colorado,USA,5/17/2020,63123.64,Middle,Master's,Single,0,1,27844
Stephanie Ryan,Male,66,Amymouth,North Carolina,USA,3/21/2022,77642.01,Middle,Master's,Married,0,0,27845
Danny Monroe,Female,29,Spencerborough,Maryland,USA,2/25/2023,44101.24,Lower-Middle,Associate Degree,Widowed,2,0,27846
Emily Smith,Male,35,East Christieview,Iowa,USA,9/30/2020,60834.55,Middle,Bachelor's,Single,3,0,27847
Shannon Bird,Male,37,North James,Georgia,USA,8/4/2020,53327.78,Lower-Middle,PhD,Married,0,0,27848
Gregory Williams,Female,19,South Jasonland,South Dakota,USA,7/22/2023,72859.41,Middle,Bachelor's,Married,2,0,27849
Brandi Williams,Male,40,West Kevin,Oregon,USA,12/26/2020,68192.16,Middle,Bachelor's,Widowed,4,0,27850
Lisa Little,Female,31,West Laurieview,Wyoming,USA,11/20/2021,52777.67,Lower-Middle,Master's,Single,3,0,27851
Danielle Le,Male,53,Angelaland,Mississippi,USA,4/17/2022,75010.86,Middle,High School,Single,0,0,27852
Garrett Torres,Female,41,North Nicoleview,Indiana,USA,12/6/2021,59671.72,Lower-Middle,High School,Single,3,0,27853
Tracey Paul,Female,52,Cynthiaberg,Arkansas,USA,5/13/2022,41352.21,Lower-Middle,Master's,Single,2,0,27854
Mary Alvarado,Female,37,West Johnbury,Connecticut,USA,1/28/2022,56191.34,Lower-Middle,Master's,Married,2,0,27855
Charles Williams,Male,29,North Stephanie,North Dakota,USA,6/4/2024,94774.02,Upper-Middle,High School,Single,1,1,27856
Jennifer Robinson,Female,29,South Tracichester,Minnesota,USA,6/19/2024,57152.83,Lower-Middle,High School,Single,0,0,27857
Howard Stanton,Male,33,Lake Tommyview,Arkansas,USA,1/31/2021,63551.36,Middle,Master's,Single,1,0,27858
Suzanne Smith,Female,28,Pittmanberg,New Mexico,USA,1/31/2023,64319.5,Middle,High School,Widowed,2,1,27859
Brandon Williams,Female,33,Turnerburgh,Oklahoma,USA,11/8/2024,59352.78,Lower-Middle,Bachelor's,Married,1,0,27860
Richard Newton,Female,47,Snyderborough,Connecticut,USA,7/18/2020,82983.47,Middle,High School,Married,2,1,27861
Elaine Simon,Male,35,Bowersville,Wisconsin,USA,10/2/2020,70996.81,Middle,Associate Degree,Widowed,0,0,27862
Gregory Lopez,Male,39,South Ivan,California,USA,4/13/2025,69790.97,Middle,Bachelor's,Married,0,1,27863
Robert Moore,Male,24,Paulport,Virginia,USA,10/12/2024,55964.35,Lower-Middle,Associate Degree,Single,0,0,27864
Rachel Porter,Female,64,Yorkburgh,Missouri,USA,2/6/2023,70429.35,Middle,Bachelor's,Single,1,0,27865
Jill Williams,Male,29,Crossshire,Kentucky,USA,9/5/2024,55379.13,Lower-Middle,Master's,Married,0,0,27866
Tara Tyler,Male,39,Lake Kaitlynhaven,Pennsylvania,USA,12/29/2023,66409.86,Middle,Bachelor's,Divorced,2,0,27867
Dakota Bell,Female,40,South Hannah,Alabama,USA,4/3/2023,90968.99,Upper-Middle,Bachelor's,Married,1,1,27868
Jesse Stein,Female,56,Lake Darrellland,Nevada,USA,9/7/2024,83424.44,Middle,Bachelor's,Widowed,4,0,27869
Ryan Vargas,Male,44,Sosabury,New Jersey,USA,11/8/2020,58250.15,Lower-Middle,PhD,Married,1,0,27870
Mr. Daryl Dickerson PhD,Male,40,North Katie,Iowa,USA,2/11/2021,63354.57,Middle,High School,Married,2,1,27871
Anthony Bonilla,Male,52,Roachfort,Utah,USA,1/15/2022,43529.15,Lower-Middle,High School,Single,1,0,27872
Michelle Evans,Female,48,Smithhaven,Minnesota,USA,2/19/2023,56359.62,Lower-Middle,Associate Degree,Single,0,0,27873
Nicole Davidson,Female,26,Brittanychester,Connecticut,USA,8/1/2022,26641.23,Low,Master's,Single,1,0,27874
Mrs. Betty Ramos,Female,37,Carrbury,Iowa,USA,5/10/2024,73705.15,Middle,Master's,Married,3,1,27875
Jared Kim,Female,73,Griffithfort,Nebraska,USA,6/15/2023,48773.48,Lower-Middle,Master's,Single,3,0,27876
Dominique Chapman,Female,44,Mitchellton,Rhode Island,USA,12/16/2021,58556.72,Lower-Middle,High School,Divorced,1,0,27877
Lisa Ball,Male,42,Lisaburgh,Washington,USA,11/26/2023,53199.7,Lower-Middle,Associate Degree,Single,0,0,27878
Jesse Smith,Male,30,Port Daniel,Kentucky,USA,4/20/2023,75451.77,Middle,Bachelor's,Single,5,0,27879
Sharon Ward,Male,60,Valenciastad,Maryland,USA,5/16/2020,80533.37,Middle,Master's,Single,1,1,27880
Peter Kerr,Female,29,Rodgersland,Colorado,USA,3/22/2023,81171.4,Middle,Bachelor's,Married,2,0,27881
Paul Thomas,Female,27,East Jennifer,New York,USA,8/28/2020,40844.32,Lower-Middle,Master's,Divorced,2,0,27882
Aaron Garcia,Male,42,South Joshuachester,Kentucky,USA,10/26/2022,69814.72,Middle,High School,Single,1,0,27883
Mark Baker,Male,42,Smithborough,Utah,USA,11/25/2022,46925.04,Lower-Middle,Bachelor's,Single,1,0,27884
Diana Lee,Male,73,Riversfurt,Kansas,USA,1/20/2022,62230.12,Middle,Bachelor's,Divorced,2,0,27885
Rebecca Hunt,Female,29,Port Nicoleborough,Arizona,USA,7/4/2020,74450.28,Middle,Master's,Divorced,3,0,27886
Sandra Mckenzie,Female,44,South Ericaview,Oklahoma,USA,5/11/2021,56085.63,Lower-Middle,High School,Single,1,0,27887
Jonathan Smith,Female,32,Lake Hannahborough,New York,USA,8/12/2024,63309.6,Middle,Bachelor's,Married,0,1,27888
Ashley Bautista,Female,52,West Darryl,Texas,USA,9/12/2021,50717.03,Lower-Middle,Bachelor's,Married,0,0,27889
Zachary Cohen,Female,41,New Pamelaside,Hawaii,USA,12/22/2020,76375.62,Middle,High School,Divorced,4,0,27890
Deborah Pierce,Male,50,Nguyenfurt,North Dakota,USA,8/27/2022,56746.96,Lower-Middle,Bachelor's,Single,1,1,27891
Michael Wilson,Male,38,Aaronside,Delaware,USA,1/16/2021,51986.43,Lower-Middle,Bachelor's,Married,2,0,27892
Andrew Garcia,Female,47,Morganbury,Vermont,USA,2/19/2023,65103.77,Middle,High School,Divorced,1,0,27893
Justin Turner,Female,43,Jamesmouth,Maryland,USA,11/24/2022,73804.33,Middle,Master's,Married,1,0,27894
Dr. Nicole Kirby,Male,40,Jorgeshire,Michigan,USA,6/25/2022,39075.95,Lower-Middle,Master's,Married,2,0,27895
Wesley Hall,Female,45,Port Danielside,New York,USA,12/4/2023,66867.83,Middle,High School,Married,1,0,27896
Michael Powell,Female,40,Lake Adamburgh,Colorado,USA,10/26/2024,52525.22,Lower-Middle,High School,Married,2,0,27897
Cynthia Fox,Male,58,Michelleborough,Maine,USA,1/5/2024,70006.71,Middle,Associate Degree,Single,1,0,27898
Stephen Weaver,Female,44,Codyburgh,Michigan,USA,7/23/2021,52228.51,Lower-Middle,Bachelor's,Married,2,0,27899
Michelle Miles,Female,64,Marisaberg,Michigan,USA,1/3/2024,47049.87,Lower-Middle,Bachelor's,Married,0,0,27900
Stephanie Owens,Male,34,Basshaven,North Carolina,USA,7/27/2024,49349.95,Lower-Middle,High School,Single,2,0,27901
Michael Woodard,Female,28,Loganmouth,Montana,USA,11/3/2024,62482.53,Middle,High School,Single,1,0,27902
Richard Cisneros,Female,40,Lake Carolyn,Kansas,USA,3/30/2025,68033.75,Middle,Master's,Widowed,2,0,27903
Kristen White,Male,32,Jonesfort,West Virginia,USA,9/27/2020,50629.26,Lower-Middle,Bachelor's,Married,1,0,27904
Stephanie Alvarez,Male,41,Heatherbury,Louisiana,USA,2/26/2022,60826.15,Middle,High School,Married,3,0,27905
Laura Hart,Female,33,Barrerafort,Indiana,USA,6/1/2021,50324.36,Lower-Middle,Master's,Married,1,0,27906
Jeffrey Harrison,Male,62,Greenmouth,Vermont,USA,11/3/2022,54385.26,Lower-Middle,Associate Degree,Married,1,0,27907
Adrian Riddle,Male,47,West Christine,Rhode Island,USA,9/23/2021,52597.39,Lower-Middle,Associate Degree,Married,3,0,27908
Laurie Clark,Female,44,Nicholashaven,Vermont,USA,9/12/2021,49385.32,Lower-Middle,Bachelor's,Single,2,0,27909
Joel Mcgrath,Male,57,Brownfurt,Louisiana,USA,8/9/2022,41703.28,Lower-Middle,Bachelor's,Married,3,0,27910
Lori Howell,Female,29,Youngstad,Massachusetts,USA,10/15/2021,58891.39,Lower-Middle,Bachelor's,Single,2,0,27911
Michael Patterson,Male,61,East Shawnfort,Iowa,USA,8/24/2021,76991.12,Middle,High School,Married,0,0,27912
Monica Warren,Male,44,Taylorfort,Maryland,USA,8/13/2020,61276.34,Middle,Associate Degree,Married,3,0,27913
Amanda Gonzalez,Female,29,Martinfort,South Dakota,USA,6/22/2022,55530.77,Lower-Middle,Bachelor's,Single,3,0,27914
Sandra Castro,Female,59,Maryville,North Dakota,USA,3/15/2024,72086.58,Middle,Master's,Divorced,2,0,27915
Anthony Middleton,Female,43,Ginaport,Pennsylvania,USA,12/8/2020,52617.35,Lower-Middle,Associate Degree,Single,0,0,27916
Timothy Callahan,Male,48,South Charles,Wyoming,USA,12/3/2021,62893.58,Middle,Bachelor's,Married,4,0,27917
Natasha Simmons,Female,64,Gentryburgh,Utah,USA,8/5/2024,36665.23,Lower-Middle,High School,Married,1,1,27918
Alan Tucker,Female,63,Port Kelly,Vermont,USA,10/17/2020,59937.84,Lower-Middle,Associate Degree,Married,1,1,27919
Matthew Thomas,Male,64,East Kristen,Nevada,USA,11/12/2020,55005.43,Lower-Middle,Associate Degree,Married,2,0,27920
Jordan Duke,Male,41,North Sharonview,Minnesota,USA,12/8/2020,32064.17,Lower-Middle,Master's,Widowed,2,0,27921
Michael Norris,Male,55,West Nicholasborough,Kentucky,USA,2/14/2024,53281.48,Lower-Middle,High School,Divorced,0,0,27922
Christopher Smith,Female,34,Shawnport,Oklahoma,USA,7/27/2022,24762.07,Low,Master's,Widowed,1,0,27923
Austin Johnson,Male,59,Omarfort,Colorado,USA,11/28/2022,51145.69,Lower-Middle,Bachelor's,Single,2,0,27924
Tonya Coffey,Male,39,Wagnerfort,Mississippi,USA,7/21/2024,67405.6,Middle,Master's,Married,1,0,27925
Marvin Hamilton,Female,43,Millerchester,Connecticut,USA,8/28/2023,46392.82,Lower-Middle,Associate Degree,Married,4,0,27926
Daniel Johnson,Male,64,Katelynhaven,Louisiana,USA,12/27/2022,49341.97,Lower-Middle,Associate Degree,Widowed,0,0,27927
James Flores,Male,58,Danielview,Wyoming,USA,10/6/2021,37198.58,Lower-Middle,High School,Married,0,0,27928
Shelley Colon,Female,70,Terrishire,Ohio,USA,12/17/2021,64327.92,Middle,Bachelor's,Married,1,0,27929
Thomas Turner,Male,39,West Melissa,Maryland,USA,3/7/2022,53359.15,Lower-Middle,High School,Married,1,0,27930
Sabrina Miles,Female,30,East Lauren,South Dakota,USA,11/3/2020,59390.64,Lower-Middle,Bachelor's,Single,1,0,27931
Rebecca Davis,Female,65,Port Daniel,Iowa,USA,11/20/2022,77236.62,Middle,High School,Single,2,0,27932
James Mccullough,Female,44,Woodtown,Mississippi,USA,7/27/2023,45000.04,Lower-Middle,High School,Married,1,0,27933
David Jefferson,Female,63,Leemouth,Kansas,USA,5/11/2023,78965.75,Middle,PhD,Married,1,0,27934
Jeff Barnett,Female,54,Sheaville,Alaska,USA,9/14/2022,56172.48,Lower-Middle,Bachelor's,Single,1,0,27935
Tamara Barnett,Male,62,West Marymouth,Minnesota,USA,2/22/2024,75769.07,Middle,High School,Single,1,0,27936
James Gutierrez,Female,50,North Stevenstad,Massachusetts,USA,9/25/2024,58312.25,Lower-Middle,Associate Degree,Divorced,4,0,27937
Reginald Shaw,Female,58,East Anthonychester,Arkansas,USA,5/24/2022,35481.36,Lower-Middle,High School,Married,1,0,27938
Richard Banks,Female,28,Porterchester,New Hampshire,USA,12/2/2021,41377.49,Lower-Middle,Bachelor's,Single,0,1,27939
Kelly Merritt,Female,72,North Lauraland,West Virginia,USA,12/11/2023,56087.06,Lower-Middle,Master's,Single,1,0,27940
Donna Dalton,Male,32,East Lauraville,Nebraska,USA,9/26/2021,35051.73,Lower-Middle,Associate Degree,Single,1,0,27941
Jennifer Johnson,Male,20,Washingtonville,Louisiana,USA,1/22/2022,67948.06,Middle,Bachelor's,Single,2,0,27942
Christopher Gibson,Male,45,Leeberg,West Virginia,USA,7/30/2020,72298.9,Middle,High School,Married,1,0,27943
Paul Hunt,Female,53,New Tammy,Kentucky,USA,6/19/2021,37752.94,Lower-Middle,Associate Degree,Single,1,0,27944
Erika Fox,Male,53,Simmonsberg,West Virginia,USA,11/17/2023,55727.08,Lower-Middle,Associate Degree,Divorced,2,0,27945
Alexander Brown,Male,38,Lake Chrisfurt,Kentucky,USA,4/18/2022,58604.13,Lower-Middle,High School,Divorced,3,0,27946
Rachael Rogers,Female,55,North Javiertown,Oklahoma,USA,6/1/2023,70332.21,Middle,Associate Degree,Divorced,0,1,27947
Eric Chan,Female,60,Lake Meganshire,Rhode Island,USA,1/15/2022,66150.47,Middle,Bachelor's,Married,1,0,27948
Jennifer Peterson,Male,48,South Tinaside,South Dakota,USA,12/7/2020,53793.56,Lower-Middle,Bachelor's,Married,0,0,27949
John Walker,Male,40,Terrychester,Oklahoma,USA,1/19/2021,38783.07,Lower-Middle,Bachelor's,Married,1,0,27950
David Becker,Male,49,South April,Maryland,USA,5/28/2023,60022.26,Middle,Bachelor's,Single,2,0,27951
Kathleen Fowler,Male,61,Lake Martinfort,Nevada,USA,9/14/2021,58058.73,Lower-Middle,Associate Degree,Single,2,0,27952
Diane Irwin,Female,64,Johnview,Texas,USA,12/4/2020,47696.9,Lower-Middle,Master's,Widowed,1,0,27953
Kathleen Cruz MD,Female,21,Port William,New York,USA,9/9/2024,91766.65,Upper-Middle,Bachelor's,Married,3,0,27954
Steven Gilmore,Female,28,Chelseabury,Florida,USA,2/26/2025,62593.96,Middle,Bachelor's,Single,2,0,27955
Nicole Allison,Female,18,Larryfort,Georgia,USA,8/15/2022,50251.42,Lower-Middle,Master's,Married,0,0,27956
Deborah Carpenter,Female,44,South Katherinestad,Wyoming,USA,7/8/2022,51601.26,Lower-Middle,High School,Married,0,0,27957
Christopher Bray,Male,42,South Lisachester,Delaware,USA,1/16/2024,72485.36,Middle,High School,Married,2,0,27958
Amanda Anderson,Female,46,South Masonport,Kansas,USA,9/14/2022,77835.22,Middle,Bachelor's,Single,1,0,27959
Jason Saunders,Female,51,Port Ericstad,Kentucky,USA,11/23/2020,69255.22,Middle,Bachelor's,Single,1,0,27960
Jessica Johnson,Male,40,Erintown,New Hampshire,USA,5/24/2022,75247.29,Middle,Master's,Married,3,0,27961
Lisa Carter,Female,33,Andersonchester,Massachusetts,USA,1/4/2021,41425.17,Lower-Middle,Bachelor's,Married,1,0,27962
Richard Waters,Male,41,Kellychester,Utah,USA,9/10/2023,59318.24,Lower-Middle,High School,Single,0,0,27963
Christine Fields,Female,19,Christensenfurt,Pennsylvania,USA,9/11/2023,42736.88,Lower-Middle,Master's,Single,0,0,27964
Katherine Mccoy,Female,59,Campbellchester,Pennsylvania,USA,6/17/2020,72054.82,Middle,Bachelor's,Married,0,0,27965
Charles Nguyen,Female,40,Garytown,Nevada,USA,4/10/2021,73458.97,Middle,Bachelor's,Divorced,3,1,27966
Marcia Butler,Male,49,New Kelly,Connecticut,USA,9/14/2021,45151.93,Lower-Middle,PhD,Divorced,1,0,27967
Larry Johnson,Female,38,Hansenberg,Vermont,USA,8/18/2022,51008.24,Lower-Middle,Master's,Married,1,1,27968
Kari Hoover,Male,49,South Jenniferchester,North Carolina,USA,11/26/2020,45545.71,Lower-Middle,Associate Degree,Divorced,1,1,27969
Madison Garcia,Female,46,Fosterstad,Alaska,USA,6/22/2024,63382.42,Middle,Associate Degree,Widowed,2,0,27970
Robert Johnson,Female,33,Lake Andrewview,Colorado,USA,5/19/2023,58487.86,Lower-Middle,Associate Degree,Married,0,0,27971
Brittany Garcia,Male,49,West Timothymouth,Arizona,USA,12/5/2021,60574.03,Middle,Bachelor's,Single,1,1,27972
Richard Riddle,Male,28,North Karenton,Minnesota,USA,3/28/2021,55099.27,Lower-Middle,Bachelor's,Married,0,0,27973
Susan Rogers,Female,44,East Darlene,New Hampshire,USA,11/15/2021,87492.06,Middle,Bachelor's,Married,2,0,27974
Nancy Taylor,Male,53,New Ashley,Alabama,USA,1/20/2021,74397.1,Middle,Bachelor's,Married,0,0,27975
Cynthia Wagner,Female,46,New Rachel,Utah,USA,1/10/2021,57844.27,Lower-Middle,Bachelor's,Single,1,0,27976
Sean Martinez,Female,54,New Cathystad,South Dakota,USA,7/28/2020,37048.38,Lower-Middle,High School,Single,0,0,27977
Elizabeth Diaz,Male,36,Dianemouth,Nebraska,USA,6/5/2024,34576.6,Lower-Middle,Bachelor's,Single,1,0,27978
George Cummings,Male,23,Collinsport,Wyoming,USA,12/25/2024,35729.31,Lower-Middle,Associate Degree,Single,0,0,27979
Joseph Atkinson,Male,24,West Carolynborough,Rhode Island,USA,4/22/2021,66572.33,Middle,Associate Degree,Married,1,1,27980
Adam Moore,Female,36,Sarahview,North Dakota,USA,12/18/2022,57539.47,Lower-Middle,Bachelor's,Married,4,0,27981
Robert Turner,Male,41,New Rebeccabury,Alabama,USA,10/27/2022,78478.27,Middle,Master's,Divorced,2,0,27982
Alyssa Padilla,Female,45,Patriciaburgh,Idaho,USA,11/8/2023,70752.2,Middle,Associate Degree,Single,0,0,27983
